supplementary_data_3._taxa_coefficients_of_the_trained_lasso-regularized_logistic_regression_model.,unnamed:_1,unnamed:_2
2560,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_acidipiscis,0
2561,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Vagococcuss__Vagococcus_teuberi,0
2562,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Melissococcuss__Melissococcus_sp_OM08_11BH,0
2563,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Granulicatellas__Granulicatella_elegans,0
2564,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Bavariicoccus,0
2565,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Bavariicoccuss__Bavariicoccus_seileri,0
2566,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_asini,0
2567,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_canintestini,0
2568,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_cecorum,0
2569,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_devriesei,0
2570,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_dispar,0
2571,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_durans,0
2572,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_gallinarum,0
2573,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_gilvus,0
2574,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_hirae,0
2575,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_italicus,0
2576,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_malodoratus,0
2577,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_mundtii,0
2578,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_phoeniculicola,0
2579,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_raffinosus,0
2580,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_sp_3H8_DIV0648,0
2581,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_sulfureus,0
2582,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_thailandicus,0
2583,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Melissococcus,0
2584,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_jensenii,0
2585,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Anaerosporobacter,0
2586,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Anaerosporobacters__Anaerosporobacter_mobilis,0
2587,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Anaerostipess__Anaerostipes_caccae,0
2588,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Peptoniphiluss__Peptoniphilus_lacrimalis,0
2589,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Peptoniphiluss__Peptoniphilus_sp_BV3C26,0
2590,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Peptoniphiluss__Peptoniphilus_sp_DNF00840,0
2591,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Tissierellaceae,0
2592,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Tissierellaceaeg__Tissierella,0
2593,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Tissierellaceaeg__Tissierellas__Tissierella_sp_P1,0
2594,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellia_unclassified,0
2595,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellia_unclassifiedf__Tissierellia_unclassified,0
2596,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellia_unclassifiedf__Tissierellia_unclassifiedg__Tissierellia_unclassified,0
2597,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Peptoniphiluss__Peptoniphilus_harei,0
2598,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellia_unclassifiedf__Tissierellia_unclassifiedg__Tissierellia_unclassifieds__Bacteroides_coagulans,0
2599,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Cetobacterium,0
2600,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Cetobacteriums__Cetobacterium_somerae,0
2601,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_hwasookii,0
2602,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_naviforme,0
2603,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_necrogenes,0
2604,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_necrophorum,0
2605,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_periodonticum,0
2606,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_sp_CAG_439,0
2607,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_sp_oral_taxon_370,0
2608,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellia_unclassifiedf__Tissierellia_unclassifiedg__Tissierellia_unclassifieds__Tissierellia_bacterium_KA00581,0
2609,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Fusobacteriaceaeg__Fusobacteriums__Fusobacterium_varium,0
2610,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Peptoniphiluss__Peptoniphilus_grossensis,0
2611,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Peptoniphiluss__Peptoniphilus_coxii,0
2612,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Megasphaeras__Megasphaera_stantonii,0
2613,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Negativicoccus,0
2614,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Negativicoccuss__Negativicoccus_succinicivorans,0
2615,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellaceae_unclassified,0
2616,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellaceae_unclassifieds__Veillonellaceae_bacterium_DNF00626,0
2617,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellas__Veillonella_montpellierensis,0
2618,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellas__Veillonella_rodentium,0
2619,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellas__Veillonella_rogosae,0
2620,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellas__Veillonella_seminalis,0
2621,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Peptoniphiluss__Peptoniphilus_duerdenii,0
2622,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellas__Veillonella_sp_CAG_933,0
2623,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Anaerococcuss__Anaerococcus_hydrogenalis,0
2624,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Anaerococcuss__Anaerococcus_lactolyticus,0
2625,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Anaerococcuss__Anaerococcus_nagyae,0
2626,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Anaerococcuss__Anaerococcus_octavius,0
2627,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Anaerococcuss__Anaerococcus_prevotii,0
2628,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Finegoldia,0
2629,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Finegoldias__Finegoldia_magna,0
2630,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Parvimonass__Parvimonas_sp_KA00067,0
2631,k__Bacteriap__Firmicutesc__Tissierelliao__Tissierellalesf__Peptoniphilaceaeg__Parvimonass__Parvimonas_sp_oral_taxon_110,0
2632,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Veillonellas__Veillonella_tobetsuensis,0
2633,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceae,0
2634,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichia,0
2635,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_buccalis,0
2636,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Sphingomonadalesf__Sphingomonadaceaeg__Sphingobiums__Sphingobium_yanoikuyae,0
2637,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Sphingomonadalesf__Sphingomonadaceaeg__Sphingomonass__Sphingomonas_sp_IBVSS2,0
2638,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Alcaligenaceaeg__Alcaligenes,0
2639,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Alcaligenaceaeg__Alcaligeness__Alcaligenes_faecalis,0
2640,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Alcaligenaceaeg__Kerstersia,0
2641,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Alcaligenaceaeg__Kerstersias__Kerstersia_gyiorum,0
2642,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiaceaeg__Paraburkholderia,0
2643,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiaceaeg__Paraburkholderias__Paraburkholderia_tropica,0
2644,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiaceaeg__Ralstonia,0
2645,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Sphingomonadalesf__Sphingomonadaceaeg__Sphingobium,0
2646,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiaceaeg__Ralstonias__Ralstonia_insidiosa,0
2647,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiales_unclassified,0
2648,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiales_unclassifiedg__Tepidimonas,0
2649,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiales_unclassifiedg__Tepidimonass__Tepidimonas_fonticaldi,0
2650,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Comamonadaceaeg__Acidovorax,0
2651,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Comamonadaceaeg__Acidovoraxs__Acidovorax_sp_MR_S7,0
2652,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Comamonadaceaeg__Comamonass__Comamonas_testosteroni,0
2653,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisseriales,0
2654,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Chromobacteriaceae,0
2655,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Chromobacteriaceaeg__Laribacter,0
2656,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderialesf__Burkholderiaceaeg__Ralstonias__Ralstonia_pickettii,0
2657,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodospirillalesf__Rhodospirillales_unclassifiedg__Enhydrobacters__Enhydrobacter_aerosaccus,0
2658,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Viruses_unclassifiedg__Viruses_unclassifieds__Loktanella_phage_pCB2051_A,0
2659,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodospirillalesf__Rhodospirillales_unclassified,0
2660,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_hofstadii,0
2661,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_sp_oral_taxon_215,0
2662,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_sp_oral_taxon_225,0
2663,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_sp_oral_taxon_498,0
2664,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_sp_oral_taxon_847,0
2665,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_sp_oral_taxon_879,0
2666,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Leptotrichias__Leptotrichia_wadei,0
2667,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Sneathia,0
2668,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacterialesf__Leptotrichiaceaeg__Sneathias__Sneathia_amnii,0
2669,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhizobialesf__Methylobacteriaceae,0
2670,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhizobialesf__Methylobacteriaceaeg__Methylobacterium,0
2671,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhizobialesf__Methylobacteriaceaeg__Methylobacteriums__Methylobacterium_radiotolerans,0
2672,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodobacterales,0
2673,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodobacteralesf__Rhodobacteraceae,0
2674,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodobacteralesf__Rhodobacteraceaeg__Paracoccus,0
2675,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodobacteralesf__Rhodobacteraceaeg__Paracoccuss__Paracoccus_sanguinis,0
2676,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodospirillales,0
2677,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodospirillalesf__Acetobacteraceae,0
2678,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodospirillalesf__Acetobacteraceaeg__Acetobacter,0
2679,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodospirillalesf__Acetobacteraceaeg__Acetobacters__Acetobacter_fabarum,0
2680,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhodospirillalesf__Acetobacteraceaeg__Acetobacters__Acetobacter_orientalis,0
2681,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Megasphaeras__Megasphaera_sp_MJR8396C,0
2682,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Megasphaeras__Megasphaera_micronuciformis,0
2683,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Megasphaeras__Megasphaera_hexanoica,0
2684,k__Bacteriap__Firmicutesc__Negativicuteso__Veillonellalesf__Veillonellaceaeg__Megasphaeras__Megasphaera_cerevisiae,0
2685,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Robinsoniellas__Robinsoniella_sp_RHS,0
2686,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Shuttleworthia,0
2687,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Shuttleworthias__Shuttleworthia_satelles,0
2688,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Stomatobaculum,0
2689,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Stomatobaculums__Stomatobaculum_longum,0
2690,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Tyzzerellas__Tyzzerella_sp_An114,0
2691,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Oscillospiraceaeg__Oscillibacters__Oscillibacter_sp_PC13,0
2692,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Clostridioides,0
2693,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Clostridioidess__Clostridioides_difficile,0
2694,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Robinsoniella,0
2695,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Criibacterium,0
2696,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Filifactor,0
2697,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Filifactors__Filifactor_alocis,0
2698,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Paeniclostridium,0
2699,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Paeniclostridiums__Paeniclostridium_sordellii,0
2700,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Paraclostridium,0
2701,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Paraclostridiums__Paraclostridium_benzoelyticum,0
2702,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Paraclostridiums__Paraclostridium_bifermentans,0
2703,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Peptoanaerobacter,0
2704,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Peptoanaerobacters__Peptoanaerobacter_stomatis,0
2705,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Criibacteriums__Criibacterium_bergeronii,0
2706,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Oribacteriums__Oribacterium_sp_oral_taxon_078,0
2707,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Oribacteriums__Oribacterium_sinus,0
2708,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Oribacteriums__Oribacterium_parvum,0
2709,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Catonella,0
2710,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Catonellas__Catonella_morbi,0
2711,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Cellulosilyticum,0
2712,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Cellulosilyticums__Cellulosilyticum_lentocellum,0
2713,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Doreas__Dorea_sp_D27,0
2714,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Faecalicatena,0
2715,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Faecalicatenas__Faecalicatena_orotica,0
2716,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoanaerobaculum,0
2717,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoanaerobaculums__Lachnoanaerobaculum_saburreum,0
2718,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoclostridiums__Lachnoclostridium_sp_An14,0
2719,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoclostridiums__Lachnoclostridium_sp_An169,0
2720,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoclostridiums__Lachnoclostridium_sp_An181,0
2721,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoclostridiums__Lachnoclostridium_sp_An196,0
2722,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoclostridiums__Lachnoclostridium_sp_An298,0
2723,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnoclostridiums__Lachnoclostridium_sp_An76,0
2724,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnospiraceae_unclassifieds__Lachnospiraceae_bacterium_2_1_46FAA,0
2725,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnospiraceae_unclassifieds__Lachnospiraceae_bacterium_A4,0
2726,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnospiraceae_unclassifieds__Lachnospiraceae_bacterium_oral_taxon_096,0
2727,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Marvinbryantia,0
2728,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Marvinbryantias__Marvinbryantia_formatexigens,0
2729,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Oribacterium,0
2730,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Peptostreptococcaceae_unclassified,0
2731,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillales_unclassifiedg__Gemellas__Gemella_bergeri,0
2732,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Peptostreptococcaceae_unclassifieds__Clostridium_hiranonis,0
2733,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Peptostreptococcaceaeg__Peptostreptococcuss__Peptostreptococcus_anaerobius,0
2734,k__Bacteriap__Firmicutesc__Erysipelotrichiao__Erysipelotrichalesf__Erysipelotrichaceaeg__Erysipelatoclostridiums__Clostridium_cocleatum,0
2735,k__Bacteriap__Firmicutesc__Erysipelotrichiao__Erysipelotrichalesf__Erysipelotrichaceaeg__Solobacterium,0
2736,k__Bacteriap__Firmicutesc__Erysipelotrichiao__Erysipelotrichalesf__Erysipelotrichaceaeg__Solobacteriums__Solobacterium_moorei,0
2737,k__Bacteriap__Firmicutesc__Firmicutes_unclassifiedo__Firmicutes_unclassifiedf__Firmicutes_unclassifiedg__Firmicutes_unclassifieds__Firmicutes_bacterium_CAG_646,0
2738,k__Bacteriap__Firmicutesc__Negativicuteso__Acidaminococcalesf__Acidaminococcaceaeg__Acidaminococcuss__Acidaminococcus_sp_CAG_542,0
2739,k__Bacteriap__Firmicutesc__Negativicuteso__Acidaminococcalesf__Acidaminococcaceaeg__Phascolarctobacteriums__Phascolarctobacterium_sp,0
2740,k__Bacteriap__Firmicutesc__Negativicuteso__Selenomonadalesf__Selenomonadaceaeg__Megamonas,0
2741,k__Bacteriap__Firmicutesc__Negativicuteso__Selenomonadalesf__Selenomonadaceaeg__Megamonass__Megamonas_funiformis,0
